time,attitude_roll,attitude_pitch,attitude_yaw,gravity_x,gravity_y,gravity_z,rotationRate_x,rotationRate_y,rotationRate_z,userAcceleration_x,userAcceleration_y,userAcceleration_z
183, -96, -58, -24, -394, -251, -20, -13, 52, 329, 3259, 560, 2415
184, -108, 160, -56, 93, -55, -317, -13, 52, 329, 3262, 569, 2410
185, -118, 97, -174, 371, 80, -246, -13, 52, 329, 3253, 570, 2421
186, -233, 160, -224, 457, 200, -188, -13, 52, 330, 3241, 581, 2435
187, -307, 158, -309, 830, 146, -241, -13, 51, 330, 3232, 585, 2446
188, -416, 267, -546, 986, 77, -327, -13, 51, 331, 3212, 601, 2469
189, -369, 280, -1159, 966, 34, -71, -15, 49, 335, 3133, 705, 2542
190, -369, 280, -1159, 966, 34, -71, -15, 49, 335, 3133, 705, 2542
191, -346, 296, -1295, 1106, 149, -91, -16, 49, 336, 3112, 745, 2555
192, -215, -102, -1819, 762, -131, -96, -21, 47, 342, 3002, 996, 2601
193, -192, -138, -1958, 766, -208, -230, -23, 46, 346, 2957, 1145, 2592
194, -193, -74, -2046, 515, -229, 90, -26, 45, 348, 2911, 1259, 2590
195, -18, -707, -2321, 467, -216, -72, -31, 43, 354, 2814, 1542, 2544
196, -102, -592, -2288, 347, -14, -20, -34, 42, 359, 2754, 1726, 2491
197, -155, -564, -2309, 256, -111, -70, -37, 41, 2, 2698, 1851, 2462
198, -342, -359, -2197, -33, -107, 98, -41, 38, 9, 2529, 2116, 2429
199, -486, -692, -2363, -1, 263, 179, -42, 36, 13, 2424, 2237, 2427
200, -248, -655, -2241, 210, 50, -172, -44, 35, 16, 2353, 2343, 2397
201, -435, -203, -2576, -133, -167, 47, -46, 31, 23, 2140, 2529, 2407
202, -447, -15, -2498, -94, -88, 44, -47, 28, 27, 1958, 2652, 2430
203, -464, 73, -2381, -153, -299, 40, -47, 27, 29, 1870, 2698, 2448
204, -363, 116, -1815, -536, -184, 130, -48, 21, 36, 1523, 2832, 2536
205, -408, 204, -1724, -564, -78, 162, -48, 20, 38, 1407, 2866, 2565
206, -447, 226, -1664, -605, -168, 68, -47, 18, 40, 1288, 2889, 2601
207, -460, 482, -1538, -109, -78, 14, -47, 13, 46, 984, 2925, 2691
208, -459, 794, -1461, -361, -128, 102, -46, 12, 47, 851, 2928, 2733
209, -483, 918, -1402, -434, -231, -45, -46, 9, 48, 709, 2924, 2778
210, -350, 1053, -1074, -639, -269, -27, -45, 6, 51, 430, 2906, 2854
211, -221, 1006, -875, -531, -182, 16, -44, 3, 52, 231, 2889, 2893
212, -189, 1056, -803, -435, -151, 36, -44, 1, 52, 130, 2881, 2908
213, -247, 1209, -688, -319, -6, 121, -43, -2, 53, -158, 2851, 2936
214, -158, 1245, -589, -477, -25, 255, -43, -4, 53, -292, 2836, 2940
215, -158, 1041, -471, -502, 78, 108, -43, -5, 54, -409, 2820, 2942
216, -164, 986, -383, -254, 74, -61, -43, -8, 54, -576, 2800, 2932
217, -142, 918, -392, -426, 140, -6, -43, -9, 54, -670, 2784, 2928
218, -131, 820, -386, -414, 66, 16, -43, -10, 54, -749, 2769, 2922
219, -171, 814, -250, -286, 81, -50, -43, -12, 54, -898, 2738, 2910
220, -82, 708, -61, -361, 205, -71, -43, -13, 53, -976, 2725, 2897
221, -27, 661, -283, -78, 251, -48, -43, -16, 53, -1137, 2703, 2858
222, 26, 700, -218, -29, 175, -28, -43, -17, 53, -1229, 2693, 2829
223, 185, 577, 72, -35, 152, 31, -43, -18, 53, -1298, 2702, 2790
224, 120, 527, -162, 53, 140, -64, -44, -19, 53, -1364, 2713, 2748
225, 127, 515, -213, 8, 117, -76, -44, -20, 53, -1405, 2715, 2724
226, 32, 595, -334, 232, 232, -141, -45, -21, 53, -1469, 2711, 2694
227, -165, 818, -224, -78, 31, -105, -45, -22, 53, -1585, 2684, 2656
228, -124, 694, -91, -336, 20, -50, -45, -23, 52, -1638, 2670, 2638
229, -37, 482, 75, -201, 135, -27, -45, -24, 52, -1673, 2666, 2619
230, -18, 319, -99, 49, 253, -56, -45, -25, 52, -1727, 2659, 2591
231, -15, 287, -126, 110, 292, -87, -45, -25, 52, -1761, 2653, 2575
232, -12, 293, -75, 27, 214, -181, -46, -26, 52, -1787, 2649, 2561
233, 12, 346, 149, 24, 105, -150, -46, -26, 51, -1821, 2647, 2539
234, -27, 295, -13, -88, 209, -93, -46, -26, 51, -1835, 2652, 2524
235, -51, 307, -132, 180, 270, -112, -46, -27, 51, -1852, 2648, 2515
236, -86, 359, -130, -74, 175, -84, -46, -27, 51, -1906, 2631, 2493
237, -72, 302, -124, -95, 90, -108, -46, -28, 51, -1944, 2617, 2478
238, -17, 222, -118, 17, 162, -75, -46, -28, 51, -1964, 2610, 2470
239, 11, 197, -53, -58, 110, -63, -46, -29, 51, -1999, 2603, 2449
240, 24, 238, -68, -17, 182, 14, -46, -29, 51, -2015, 2602, 2437
241, 49, 191, -38, 1, 201, -117, -47, -30, 51, -2036, 2602, 2420
242, 109, 197, 57, -95, 194, -58, -47, -30, 51, -2059, 2610, 2391
243, 147, 176, 150, -68, 321, -9, -47, -30, 50, -2057, 2633, 2368
244, 97, 148, 39, -67, 311, 20, -48, -30, 50, -2059, 2639, 2359
245, 73, 75, -37, 13, 262, 65, -48, -30, 50, -2070, 2648, 2340
246, 19, 61, -42, 5, 153, -8, -48, -30, 50, -2079, 2648, 2331
247, 25, 66, -59, 3, 119, -23, -48, -30, 50, -2088, 2646, 2325
248, 0, 41, -31, -6, 124, -109, -48, -31, 50, -2096, 2645, 2320
249, 3, 5, 21, 30, 96, -109, -48, -31, 50, -2098, 2645, 2318
250, 1, 1, 40, 26, 133, -94, -48, -31, 50, -2097, 2646, 2317
251, 1, 1, 40, 26, 133, -94, -48, -31, 50, -2097, 2646, 2317
252, 13, -82, 104, 18, 121, -76, -48, -30, 50, -2077, 2658, 2321
253, -4, -283, 182, -24, 44, -208, -48, -30, 50, -2044, 2671, 2336
254, -4, -283, 182, -24, 44, -208, -48, -30, 50, -2044, 2671, 2336
255, 0, -490, 201, 150, 124, -127, -48, -28, 50, -1960, 2694, 2381
256, -55, -586, 286, -110, 18, -30, -48, -27, 50, -1884, 2710, 2424
257, 10, -852, 295, 104, 96, -192, -47, -25, 50, -1768, 2733, 2485
258, -6, -699, 249, 166, 213, -46, -47, -24, 50, -1705, 2745, 2516
259, -3, -558, 331, -32, 213, 7, -47, -22, 50, -1541, 2778, 2584
260, 17, -511, 307, -139, 261, 173, -46, -20, 49, -1458, 2796, 2613
261, 40, -569, 306, -197, 280, 175, -46, -20, 49, -1428, 2803, 2622
262, 199, -727, 178, 312, 264, -9, -46, -18, 50, -1294, 2840, 2652
263, 199, -727, 178, 312, 264, -9, -46, -18, 50, -1294, 2840, 2652
264, 97, -182, 57, 131, 200, -1, -47, -17, 50, -1241, 2860, 2655
265, 97, -182, 57, 131, 200, -1, -47, -17, 50, -1241, 2860, 2655
266, 79, -540, 207, -311, 31, -64, -47, -16, 50, -1145, 2893, 2663
267, 101, -681, 170, -114, 130, 24, -47, -14, 50, -1057, 2911, 2679
268, 105, -553, 166, -110, 347, 111, -47, -13, 50, -965, 2934, 2689
269, 111, -436, 179, 25, 377, -2, -47, -13, 50, -921, 2945, 2692
270, 98, -224, 167, 127, 354, -55, -47, -12, 50, -887, 2957, 2691
271, 98, -7, 164, -51, 322, 56, -47, -12, 50, -858, 2977, 2678
272, 126, -50, 137, 50, 207, -110, -48, -11, 50, -838, 2991, 2668
273, 114, -13, 131, -51, 182, -53, -48, -11, 50, -833, 2997, 2663
274, 89, -178, 138, -221, 163, 37, -48, -11, 49, -798, 3018, 2651
275, 40, -212, -56, -84, 300, -1, -48, -10, 50, -752, 3034, 2646
276, 51, -174, 101, -115, 305, 28, -48, -10, 50, -726, 3041, 2644
277, 67, -227, 111, -178, 236, 10, -48, -9, 50, -709, 3046, 2643
278, 115, -264, 111, -77, 246, -9, -49, -9, 50, -687, 3054, 2640
279, 98, -226, 158, -115, 180, -36, -49, -8, 50, -639, 3072, 2632
280, 73, -199, 144, -89, 200, -89, -49, -8, 50, -602, 3085, 2625
281, 97, -287, 165, -220, 117, 15, -49, -7, 50, -563, 3096, 2621
282, 83, -319, 222, -395, -15, 11, -49, -7, 49, -515, 3108, 2616
283, 136, -489, 269, -455, -79, 6, -49, -6, 49, -477, 3116, 2614
284, 179, -630, 311, -453, -77, -2, -49, -6, 49, -446, 3124, 2610
285, 206, -637, 552, -367, -180, -152, -50, -3, 49, -281, 3161, 2588
286, 206, -637, 552, -367, -180, -152, -50, -3, 49, -281, 3161, 2588
287, 234, -648, 719, -382, -314, -58, -50, -1, 48, -139, 3188, 2566
288, 21, -124, 965, -64, -92, -204, -51, 1, 46, 104, 3216, 2534
289, -53, 109, 1093, -242, -152, -124, -51, 2, 45, 172, 3211, 2535
290, -68, 116, 1316, -376, -160, -92, -51, 3, 43, 257, 3201, 2541
291, -153, 237, 1545, -487, -214, -108, -50, 5, 40, 409, 3173, 2556
292, -207, 368, 1675, -613, -218, -96, -50, 7, 37, 533, 3137, 2578
293, -228, 131, 1727, -495, -270, -134, -49, 9, 34, 663, 3089, 2605
294, -278, 243, 1914, -336, -260, -184, -48, 12, 29, 885, 3005, 2637
295, -285, 44, 2051, -748, -351, 0, -47, 15, 25, 1069, 2910, 2675
296, -348, 58, 2072, -257, -444, -143, -46, 16, 23, 1164, 2857, 2693
297, -472, -73, 1989, 160, -145, -219, -44, 20, 18, 1411, 2693, 2743
298, -431, -270, 1997, 406, 54, -195, -43, 22, 15, 1553, 2595, 2761
299, -488, -137, 1874, 497, 6, -177, -41, 24, 13, 1712, 2464, 2787
300, -235, -522, 1844, 110, -50, -250, -39, 28, 9, 1928, 2286, 2798
301, -241, -565, 1693, 489, 223, -58, -38, 31, 6, 2107, 2157, 2771
302, -198, -314, 1815, 1218, 850, 532, -36, 33, 4, 2220, 2053, 2761
303, 0, -400, 1441, 936, -4, -41, -34, 36, 1, 2394, 1857, 2755
304, -182, -292, 1334, 312, 297, 140, -32, 37, 358, 2499, 1746, 2735
305, -104, -429, 1197, 487, 222, 33, -31, 39, 356, 2591, 1639, 2714
306, -120, -197, 1133, 678, 306, 232, -29, 41, 354, 2686, 1526, 2688
307, -121, -13, 1100, 523, 250, 302, -28, 41, 353, 2737, 1436, 2686
308, -87, -48, 1046, 365, 179, 68, -27, 42, 352, 2763, 1384, 2687
309, -103, 92, 900, 516, 330, -151, -25, 43, 349, 2832, 1244, 2684
310, -40, 43, 880, 75, 105, -132, -23, 44, 347, 2861, 1146, 2697
311, -15, 16, 810, 360, 187, -207, -21, 44, 346, 2889, 1074, 2696
312, 62, -45, 794, -62, -55, -237, -20, 45, 344, 2917, 993, 2697
313, 143, -174, 704, 398, 145, -89, -19, 46, 343, 2951, 939, 2680
314, 55, -76, 653, 426, -22, -16, -18, 46, 342, 2971, 901, 2670
315, 293, -224, 449, 331, 8, -195, -17, 47, 340, 3016, 846, 2638
316, 270, -309, 377, 293, 47, -42, -17, 48, 339, 3052, 829, 2601
317, 250, -306, 346, 387, 66, -32, -17, 48, 339, 3071, 822, 2582
318, 215, -233, 263, 274, 157, -34, -17, 49, 338, 3112, 811, 2535
319, 102, -51, 223, 160, 105, -39, -17, 49, 338, 3131, 792, 2518
320, 86, 43, 239, 225, 60, -189, -17, 49, 337, 3136, 782, 2515
321, 52, -17, 238, 107, 117, -116, -16, 49, 337, 3142, 761, 2514
322, -269, 12, 897, 159, -264, -197, -15, 50, 336, 3154, 709, 2514
323, 103, -152, 176, -536, -278, 45, -15, 50, 335, 3157, 675, 2519
324, 132, -195, 128, -153, -4, -44, -15, 51, 335, 3197, 688, 2465
325, 37, 28, 147, 94, 33, 33, -15, 51, 334, 3210, 682, 2449
326, 11, 11, 59, 236, -18, 79, -15, 51, 334, 3210, 678, 2450
327, -47, 42, 61, 64, 2, -192, -15, 51, 334, 3204, 665, 2462
328, 30, 128, 62, 59, 58, -162, -14, 51, 334, 3199, 656, 2471
329, -1, 133, 88, 113, 94, -141, -14, 51, 334, 3195, 654, 2476
330, -135, 302, 79, 20, -9, -145, -14, 50, 334, 3168, 631, 2517
331, -72, 199, 101, 1, -65, -141, -13, 50, 334, 3152, 616, 2541
332, -22, 161, 97, 106, 59, -144, -13, 49, 333, 3145, 608, 2552
333, -92, 324, 137, 196, 157, 88, -12, 49, 333, 3123, 586, 2583
334, -71, 474, 82, 143, -253, -108, -12, 48, 333, 3087, 561, 2631
335, -46, 302, 93, 218, -272, -126, -11, 47, 332, 3028, 534, 2704
336, -22, 220, 103, 82, 64, 186, -10, 47, 332, 3006, 529, 2730
337, -55, 94, 45, -235, -321, 562, -10, 46, 332, 2994, 519, 2745
338, 181, -220, -316, 37, -457, 141, -11, 47, 333, 3010, 550, 2722
339, 474, -303, -100, 20, -522, 149, -12, 47, 333, 3030, 587, 2692
340, 511, -313, -81, 120, -315, 176, -12, 47, 333, 3038, 604, 2678
341, 800, -561, -215, 10, -439, -70, -15, 48, 332, 3085, 733, 2591
342, 862, -150, -269, 455, 37, -208, -19, 49, 332, 3126, 877, 2495
343, 1043, -147, -445, 299, 368, -352, -23, 49, 332, 3127, 1039, 2431
344, 1053, -203, -561, 204, 389, -427, -25, 49, 332, 3125, 1140, 2388
345, 1127, -337, -707, 275, 186, -420, -28, 49, 332, 3124, 1238, 2341
346, 1162, -406, -815, 258, 431, -478, -33, 49, 333, 3117, 1464, 2216
347, 1070, -207, -845, 586, 354, -554, -37, 49, 333, 3103, 1611, 2132
348, 944, -155, -884, -302, 113, -338, -39, 48, 334, 3075, 1726, 2082
349, 931, -274, -1107, 423, 434, -514, -44, 47, 335, 3027, 1932, 1968
350, 701, 58, -980, 523, 443, -708, -47, 46, 337, 2968, 2084, 1903
351, 409, 437, -769, 223, 411, -623, -48, 45, 337, 2912, 2172, 1890
352, 105, 276, -551, -914, -315, -404, -49, 42, 339, 2789, 2287, 1939
353, 81, 103, -516, -923, -431, -389, -49, 42, 339, 2764, 2314, 1943
354, 73, -22, -464, -899, -408, -340, -50, 41, 340, 2735, 2349, 1942
355, -143, -156, -329, -438, 104, 231, -51, 41, 341, 2707, 2407, 1909
356, -288, -178, -251, -705, 165, 237, -51, 41, 342, 2695, 2417, 1914
357, -298, -372, -72, -604, 163, 226, -51, 41, 342, 2699, 2413, 1914
358, -571, -85, 41, 150, 344, 450, -50, 41, 343, 2725, 2382, 1915
359, -727, 97, 55, 41, 146, 173, -50, 41, 343, 2726, 2355, 1947
360, -793, 189, 132, -129, 11, -257, -48, 41, 344, 2722, 2311, 2005
361, -279, -20, -57, 47, -84, 149, -47, 41, 344, 2715, 2268, 2063
362, -221, -78, 82, -7, -84, -61, -47, 41, 345, 2717, 2251, 2079
363, -62, -21, 18, -1, -8, -154, -47, 41, 345, 2724, 2238, 2084
364, -97, 21, 101, -29, 132, -71, -46, 41, 345, 2729, 2228, 2087
